StationName,SiteCode,Latitude,Longitude,Datum
Buck Gully Newport Coast upstream of Bridge Site BG3,801NPCBG3,33.59744,-117.86179,NAD83
Buck Gully Newport Coast upstream of maintenance road Site BG7,801NPCBG7,33.60543,-117.83242,NAD83
Los Trancos Canyon Newport Coast 0.1 miles downstream of confluence Site LTC,801NPCLTC,33.58533,-117.83198,NAD83
Cajon Wash Random Olsen Site 027,801CJW027,34.306522607,-117.47032066,NAD27
Cajon Wash Random Olsen Site 041,801CJW041,34.295482569,-117.45881358,NAD27
Cajon Wash Random Olsen Site 079,801CJW079,34.21956,-117.40595,NAD27
Carbon Canyon Creek Random Olsen Site 012,801CBN012,33.91915,-117.81995,NAD27
East Twin Creek Random Olsen Site 226,801ETC226,34.19146,-117.27421,NAD27
Santa Ana River Random Olsen Site 528,801SAR528,33.87475,-117.71311,NAD27
Herkey Creek Random Olsen Site 267,802HYC267,33.67417,-116.67801,NAD27
Icehouse Canyon Random Olsen Site 713,801ICE713,34.2492,-117.63099,NAD27
Indian Creek Random Olsen Site 172,802INC172,33.78432,-116.83797,NAD27
Santa Ana River Random Olsen Site 165,801SAR165,33.96365,-117.4775,NAD27
San Diego Creek Random Olsen Site 178,801SDC178,33.68207,-117.81362,NAD27
Lytle Creek Random Olsen Site 028,801LYC028,34.203,-117.44505,NAD27
Lytle Creek Random Olsen Site 062,801LYC062,34.21257,-117.45844,NAD27
Mill Creek Creek Random Olsen Site 007,801MIC007,34.09498,-116.96381,NAD27
Mill Creek Creek Random Olsen Site 032,801MIC032,34.0773,-117.08738,NAD27
Mill Creek Creek Random Olsen Site 034,801MIC034,34.08909,-116.92669,NAD27
Mill Creek Random Olsen Site 042,801MIC042,33.945867213,-117.61435352,NAD27
North Fork San Jacinto River Random Olsen Site 160,802NJR160,33.73142,-116.81069,NAD27
Perris Valley Storm Drain Random Olsen Site 243,802PVD243,33.82911,-117.20907,NAD27
Prado Flood Control Basin Random Olsen Site 019,801PFB019,33.911511385,-117.61286303,NAD27
San Diego Creek Random Olsen Site 180,801SDC180,33.67623,-117.78944,NAD27
San Jacinto River Random Olsen Site 116,802SJR116,33.664073369,-117.27871316,NAD27
San Timoteo Wash Random Olsen Site 051,801STW051,33.99591,-117.15384,NAD27
San Diego Creek Random Olsen Site 504,801SDC504,33.655065133,-117.75956222,NAD27
San Timoteo Wash Random Olsen Site 085,801STW085,34.04996496,-117.23309791,NAD27
Santa Ana River Random Olsen Site 011,801SAR011,33.85075,-117.78353,NAD27
Santa Ana River Random Olsen Site 110,801SAR110,33.963529961,-117.46338591,NAD27
Santiago Creek Random Olsen Site 532,801STC532,33.782829242,-117.83168645,NAD27
Bear Creek Road,206SPA170,37.90111,-122.20722,WGS84
Cataract,201LAG390,37.9325,-122.63555,WGS84
Cheese Factory,201WLK240,38.13589,-122.70914,WGS84
E Wooden Valley,207SUI210,38.36333,-122.17444,WGS84
Redwood Park (West Fork),204SLE170,37.80028,-122.14472,WGS84
Gambonini Mine,201WLK180,38.16175,-122.78033,WGS84
Kaiser Creek Below Calahan Creek,204SLE165,37.79072,-122.08718,NAD83
Lagunitas Creek Above Sir Francis Drake Bridge,201LAG18X,38.06485,-122.80336,NAD83
Putah South Canal - Downstream,207SUI050,38.27483,-122.12186,WGS84
Verde Canyon,201WLK170,38.16445,-122.81136,WGS84
Loma Mar,202PES120,37.26695,-122.30935,WGS84
Pesky Ranch,202PES095,37.25649,-122.33777,WGS84
Star Hill Rd.,202SGR030,37.38509,-122.32473,WGS84
Upper San Gregorio,202SGR075,37.31512,-122.29048,WGS84
Stone Creek Random Olsen Site 070,802SNC070,33.77151,-116.76762,NAD27
Strawberry Creek Random Olsen Site 206,802SWC206,33.73189,-116.74231,NAD27
Barton Creek Random Olsen Site 530,801BNC530,34.17799,-116.90613,NAD27
City Creek Random Olsen Site 121,801CYC121,34.12368,-117.1911,NAD27
City Creek Random Olsen Site 398,801CYC398,34.13646,-117.18965,NAD27
Deer Creek Random Olsen Site Random Olsen Site 025,801DRC025,34.1739,-116.9839,NAD27
East Fork Barton Creek Random Olsen Site 686,801EBC686,34.16918,-116.89195,NAD27
Frog Creek Random Olsen Site 093,801FRC093,34.16894,-116.88313,NAD27
Hamilton Creek Random Olsen Site 203,801HNC203,34.18731,-116.91927,NAD27
Indian Creek Random Olsen Site 635,802INC635,33.8033,-116.78059,NAD27
Lytle Creek Random Olsen Site 271,801LYC271,34.22931,-117.47362,NAD27
Lytle Creek Random Olsen Site 346,801LYC346,34.23461,-117.49748,NAD27
Middle Fork Lytle Creek Random Olsen Site 069,801MLC069,34.2481,-117.51276,NAD27
Middle Santa Ana River Random Olsen Site 361,801RB8361,33.96825,-117.44789,NAD27
North Fork Lytle Creek Random Olsen Site 105,801NLC105,34.252726286,-117.49262017,NAD27
North Fork San Jacinto River Random Olsen Site 147,802NJR147,33.79427,-116.74714,NAD27
San Jacinto River Random Olsen Site 159,802SJR159,33.73904,-116.83089,NAD27
North Fork San Jacinto River Random Olsen Site 163,802NJR163,33.79394,-116.74774,NAD27
North Fork San Jacinto River Random Olsen Site 543,802NJR543,33.8021,-116.73215,NAD27
San Jacinto River Random Olsen Site 453,802SJC453,33.73883,-116.82762,NAD27
San Timoteo Wash Random Olsen Site 208,801STW208,34.00103,-117.1634,NAD27
Santa Ana River Random Olsen Site 087,801SAR087,34.16293,-116.80899,NAD27
Santa Ana River Random Olsen Site 151,801SAR151,33.98873,-117.39614,NAD27
Santa Ana River Random Olsen Site 168,801SAR168,34.17887,-116.84719,NAD27
South Fork San Jacinto River Random Olsen Site 587,802SJR587,33.72206,-116.80423,NAD27
Strawberry Creek Random Olsen Site 375,802SWC375,33.75656,-116.70164,NAD27
Strawberry Creek Random Olsen Site 419,802SWC419,33.74256,-116.71211,NAD27
West Fork Barton Creek Random Olsen Site 106,801WBC106,34.15508,-116.88528,NAD27
West Fork City Creek Random Olsen Site 247,801WCC247,34.18771,-117.18359,NAD27
West Fork City Creek Random Olsen Site 446,801WCC446,34.185554414,-117.18467771,NAD27
"Barton Creek, EF ~0.7mi above Jenkins Lake Rd W.",801EBC080,34.1506,-116.8843,NAD83
Cajon Wash Random Olsen Site 112,801XXX112,34.26140486,-117.46857001,NAD27
Coyote Creek Random Olsen Site 480,845CTC480,33.80415105,-118.08258852,NAD27
East Fork Barton Creek Random Olsen Site 126,801EBC126,34.17428,-116.89422,NAD27
Mill Creek Random Olsen Site 272,801MIC272,34.08788,-116.91434,NAD83
Herkey Creek Random Olsen Site 496,802HYC496,33.69321,-116.67953,NAD27
Frog Creek Random Olsen Site 022,801FGC022,34.16055,-116.86775,NAD83
Indian Creek Random Olsen Site 155,802INC155,33.81072,-116.77369,NAD27
Middle Fork Lytle Creek Random Olsen Site 057,801MLC057,34.25033,-117.54376,NAD83
Mill Creek Random Olsen Site 074,801MIC074,34.08767,-116.88368,NAD27
Plunge Creek Random Olsen Site 469,801PLC469,34.110798614,-117.14588031,NAD27
North Fork Lytle Creek Random Olsen Site 362,801PLC362,34.238745931,-117.49781401,NAD27
Peters Canyon Wash Random Olsen Site 048,801PCW048,33.717517871,-117.78566472,NR
Peters Canyon Wash Random Olsen Site 171,801PCW171,33.728097524,-117.77767756,NAD27
San Antonio Creek Channel Random Olsen Site 068,801SAN068,34.27203,-117.6466,NAD27
Santa Ana River Random Olsen Site 334,801SAR334,34.18303,-116.87715,NAD27
Santa Ana River Random Olsen Site 351,801SAR351,33.966810557,-117.52140586,NAD27
Santiago Creek Random Olsen Site 071,801STC071,33.74819,-117.67538,NAD27
Santiago Creek Random Olsen Site 142,801STC142,33.77386,-117.68858,NAD27
Strawberry Creek Random Olsen Site 270,802SWC270,33.728587,-116.750863,NAD27
Strawberry Creek Random Olsen Site 535,802SWC535,33.73903,-116.72252,NAD27
Temescal Wash Random Olsen Site 153,801TMW153,33.81584,-117.49803,NAD27
Unknown Random Olsen Site 046,801XXX046,33.79262,-117.71671,NAD27
Unknown Random Olsen Site 118,801XXX118,34.28365,-117.48175,NAD27
Alder Creek Random Olsen Site 240,801RB8240,34.167551,-117.086676,NAD27
Bautista Creek Random Olsen Site 107,802RB8107,33.64599,-116.8134,NAD27
Bear Creek Random Olsen Site 436,801RB8436,34.17644,-117.01052,NAD27
Cajon Wash Random Olsen Site 309,801RB8309,34.27052,-117.45252,NAD27
Cajon Wash Random Olsen Site 396,801RB8396,34.236030809,-117.43232478,NAD27
Carbon Creek Random Olsen Site 441,845RB8441,33.85423,-117.90065,NAD27
Chino Creek Random Olsen Site 403,801RB8403,33.9629,-117.67799,NAD27
City Creek Random Olsen Site 167,801RB8167,34.163342944,-117.18078851,NAD27
City Creek Random Olsen Site 274,801RB8274,34.17319,-117.18292,NAD27
Coldwater Canyon Random Olsen Site 277,801RB8277,34.190055065,-117.25451658,NAD27
Cucamonga Creek Random Olsen Site 395,801RB8395,33.96861,-117.60105,NAD27
Day Creek Random Olsen Site 201,801RB8201,34.07637,-117.5407,NAD27
Day Creek Random Olsen Site 598,801RB8598,34.119657,-117.54008,NAD83
Forsee Creek Random Olsen Site 478,801RB8478,34.173584,-116.945505,NAD27
Frog Creek Random Olsen Site 380,801RB8380,34.165882,-116.880191,NAD27
Indian Creek Random Olsen Site 297,802RB8297,33.80968,-116.81235,NAD27
Little Mill Creek Random Olsen Site 304,801RB8304,34.18452,-117.14981,NAD27
Mile Creek Random Olsen Site 448,801RB8448,34.182094,-116.946531,NAD27
San Timoteo Canyon Random Olsen Site 567,801RB8567,33.971554,-117.082221,NAD83
San Timoteo Wash Random Olsen Site 387,801RB8387,34.00455,-117.16494,NAD27
San Timoteo Wash Random Olsen Site 559,801RB8559,34.035356169,-117.21351833,NAD27
Santa Ana River Random Olsen Site 294,801RB8294,33.96715,-117.48984,NAD27
Santa Ana River Random Olsen Site 356,801RB8356,33.931300968,-117.58815341,NAD27
Santa Ana River Random Olsen Site 407,801RB8407,34.16073,-116.79797,NAD27
Santa Ana River Random Olsen Site 450,801RB8450,33.97088,-117.51076,NAD27
Stone Creek Random Olsen Site 405,802RB8405,33.77408,-116.74243,NAD27
Strawberry Creek Random Olsen Site 322,802RB8322,33.70945,-116.77714,NAD27
Temescal Creek Random Olsen Site 400,801RB8400,33.83012,-117.50925,NAD27
Temescal Wash Random Olsen Site 236,801RB8236,33.74514,-117.42842,NAD27
Temescal Wash Random Olsen Site 293,801RB8293,33.78703,-117.48843,NAD27
Bear Creek Random Olsen Site 512,801RB8512,34.17309,-117.01221,NAD27
Cajon Wash Random Olsen Site 483,801RB8483,34.25114,-117.45662,NAD27
Chino Creek Random Olsen Site 521,801RB8521,33.98169,-117.69632,NAD27
Coyote Creek Random Olsen Site 633,845RB8633,33.871814837,-118.01959647,NAD27
Cucamonga Creek Random Olsen Site 566,801RB8566,33.998699597,-117.59857946,NAD27
Day Creek Random Olsen Site 404,801RB8404,34.06094,-117.54088,NAD27
Botanic Garden,206WIL170,37.89339,-122.24339,WGS84
East Fork Redwood Creek,204SLE180,37.80111,-122.14472,WGS84
Soulajule,201WLK200,38.15758,-122.78408,WGS84
Slate Creek,202PES200,37.2419,-122.20041,WGS84
Upper Stevens 2,205STE120,37.3165,-122.1696,WGS84
Delhi Channel Random Olsen Site 593,801RB8593,33.69836,-117.87577,NAD27
Herkey Creek Random Olsen Site 511,801RB8511,33.73535,-117.65601,NAD27
Mill Creek Random Olsen Site 501,801RB8501,34.09189455,-116.94243245,NAD27
Mill Creek Random Olsen Site 533,801RB8533,34.087398091,-117.04279582,NAD27
Mill Creek Random Olsen Site 575,801RB8575,34.09862,-116.99337,NAD27
San Timoteo Canyon Random Olsen Site 629,801RB8629,33.9584,-117.06491,NAD27
Santa Ana River Random Olsen Site 494,801RB8494,33.962925137,-117.47379458,NAD27
Goleta Slough Atascadero Arm Below Ward Drive,315GOLWRD,34.422418,-119.823782,NAD83
Monterey Harbor random site 16,309MTRY16,36.60869,-121.8931,NAD83
Port San Luis random site 17,310SNLS17,35.16676,-120.75094,NAD83
Santa Cruz Harbor random site 15,304SCRZ15,36.96925,-122.0016,NAD83
Santa Ana River Random Olsen Site 590,801RB8590,34.17256,-116.83406,NAD27
Pinto Lake at Boat Dock,305PLSDOC,36.95101,-121.76811,NAD83
Zaca Lake at old burned down lodge,314ZCALK2,34.779082,-120.040574,WGS84
Santa Ana River Random Olsen Site 594,801RB8594,33.946127852,-117.55380116,NAD27
Santa Ana River Random Olsen Site 607,801RB8607,34.18269,-116.8662,NAD27
Stream near Hartford Spring Random Olsen Site 622,801RB8622,33.80956,-117.35659,NAD27
Temescal Wash Random Olsen Site 439,801RB8439,33.86874,-117.53366,NAD27
Temescal Wash Random Olsen Site 467,801RB8467,33.7827,-117.47785,NAD27
Temescal Wash Random Olsen Site 558,801RB8558,33.87139,-117.53842,NAD27
Unknown Channel Random Olsen Site 549,801RB8549,33.659148017,-117.88128953,NAD27
Waterman Canyon Random Site 751,801RB8751,34.19146,-117.27421,NAD27
Santa Margarita Lake,309PSM206,35.32155,-120.46435,NAD83
Appian Way,206SPA100,37.96992,-122.30829,WGS84
Walker Creek ~1.6mi above Hwy 1,201WLK010,38.2245,-122.9011389,NAD83
Xmas Tree Farm,206SPA140,37.92194,-122.16333,WGS84
Bailey Rd @ Laura,207MTD030,37.97156,-121.96985,WGS84
Peacock in Irish Canyon,207MTD130,37.94433,-121.92226,WGS84
Pickle Creek ~2.5mi above Redwood Rd.,206PICARR,38.36138889,-122.3908611,NAD83
Devereux Slough at Golf Course culvert,315DEV,34.41757298,-119.872569,NAD83
Guadalupe Creek @ USGS Gaging Station 11169025,205GUA020,37.37389,-121.93194,NAD83
Briones 2,206SPA160,37.92722,-122.1525,WGS84
Upper Chileno Creek at OK Ranch  US side Chileno Valley Rd Crossing - 201WLK130,201WLK130,38.206389,-122.769167,WGS84
Santa Ana Restoration Site,801SAROCR,33.931667,-117.592222,NAD83
Nine Mile Creek Downstream,554NMCCVD,36.20133,-118.27232,WGS84
Lake Sutherland,905PLS198,33.10204,-116.7737,NAD83
El Capitan Lake,907PEC062,32.89082,-116.78195,NAD83
Lake Henshaw,903PLH214,33.24145,-116.74673,NAD83
Lake Hodges,905PLH070,33.06097,-117.10625,NAD83
Lake Miramar,906PLM142,32.91638,-117.09727,NAD83
Lake Murray,907LKMURR,32.787635,-117.042933,WGS84
Los Penasquitos Lagoon,906LSPNLG,32.93021,-117.255278,WGS84
Lower Otay Reservoir,910PLO182,32.61935,-116.91625,NAD83
Mission Bay,90606MISS,32.770215262135935,-117.23882105825227,WGS84
Morena Reservoir,911PMR110,32.686,-116.53728,NAD83
San Diego Bay near Naval Training Center,908SDBNTC,32.740897,-117.20907,WGS84
San Diego Bay near Silver Strand Bikeway,908SDBYSS,32.603428,-117.122841,WGS84
San Diego Bay near Sweetwater,908SDBYSW,32.647966,-117.111919,WGS84
San Diego River Estuary,907SDRVES,32.760699,-117.211332,WGS84
San Elijo Lagoon,904SNELLG,33.008807,-117.272573,WGS84
San Elijo Pond,904SNELPD,33.002305,-117.276057,WGS84
Tijuana River Estuary,911TJRVES,32.557195,-117.119064,WGS84
Vail Lake,902TV0111,33.4909,-116.97105,NAD83
Forester Creek at the Olive Lane Bridge,907SDFOL1,32.833902,-116.988989,WGS84
Forester Creek at the Propsect Bridge,907SDFPB1,32.831679,-116.985984,WGS84
Forrester Creek 2,907SDFRC2,32.83945,-117.00107,WGS84
~0.2mi N Tijuana River,911COPPER,32.5616,-116.8291,NAD83
~1.9mi above Arroyo Seco Creek,902ASTRLC,33.4433,-116.9877,NAD83
Bradley Canyon diversion channel @ Foxen Canyon Rd,312BCF,34.92321798,-120.354842,NAD83
Oceano Dunes near Pier Ave,31029OCNP,35.10537,-120.63217,NAD83
San Lorenzo River below Water Street,304SLRWAT,36.97685,-122.0239,NAD83
Lower West Fork of the San Luis Rey River,903NP9LWF,33.30962,-116.77768,WGS84
Bight station 4162,405LA4162,33.73118,-118.19192,NR
Bight station 4306,405LA4306,33.73834,-118.23341,NR
Bight station 4656,405LA4656,33.73586,-118.2196,NR
Arroyo Santa Rosa,408CAL009,34.23828,-118.908,NR
Calleguas Creek Main Stem (between Revolon Slough and Conejo Creek),408CAL006,34.16443,-119.06255,NR
Mugu Drain,408CAL003,34.14722,-119.11837,NR
Lake Machado LT3,411MDOLT3,33.78668,-118.29364,NR
Castaic Lake - Sheriff's Dock,403FHCK01,34.53346666666667,-118.60035,WGS84
Westlake Lake,404WESTLK,34.14249,-118.82919,NAD83
Alondra Park Lake,411PAP023,33.88143,-118.33433,NAD83
Cerritos Park Lake,405CERRLK,33.85128,-118.06088,NAD83
Crystal Lake,405CRYTLK,34.31874,-117.84691,NAD83
Elizabeth Lake,403ELIZLK,34.66595,-118.40267,NAD83
La Mirada Park Lake,405LAMIRA,33.90397,-118.00432,NAD83
Lake Lindero,404LINDLK,34.1487,-118.78964,NAD83
Wilderness Park Lake,405DOWILD,33.93678,-118.10026,NAD83
Pyramid Lake 03,403PYLK03,34.64991,-118.77596,NAD83
Los Angeles Random Site 19,412LAR019,34.15691,-118.3035,NAD83
Los Angeles Random Site 8,412LAR008,34.26316,-118.55704,NAD83
Sweetwater River downstream of Merigen,909S00282,32.87185,-116.61372,WGS84
Channel Islands Harbor 5,410VHCHN5,34.16366,-119.22438,NAD83
Holy Jim Canyon Creek ~0.6mi above Trabuco Cyn. Cr.,901NP9HJC,33.68461,-117.51474,NAD83
Unnamed trib above Descanso Cr.,909NP9UNT,32.88172,-116.58538,NAD83
Ventura Marina 4,407VHVTR4,34.2441,-119.26119,NAD83
East Fork San Gabriel,405SGBEFK,34.2379,-117.8206,NAD83
Morris Dam (downstream),405SGBMRS,34.16933,-117.88961,NAD83
San Gabriel Random Site 15,405SGB015,33.857834,-118.111632,NAD83
San Gabriel Random Site 17,801SGB017,33.8702,-117.79327,NAD83
San Gabriel Random Site 18,405SGB018,34.140621,-117.788428,NAD83
Mandeville Canyon Creek Lower at confluence with SMC and Sullivan,405SMB070,34.06108,-118.49502,NAD83
Ramirez Canyon Creek Lower,404SMB016,34.02331,-118.78755,NAD83
Santa Ynez Canyon Creek Middle,405SMB045,34.07024,-118.56303,NAD83
Random Site 68 - Santa Clara River,403STC068,34.40111,-118.67361,NR
Random Site 9 - Piru Creek - Piru Canyon Rd,403STC009,34.53833,-118.75889,NR
Random Site 90 - Santa Paula Canyon,403STC090,34.37889,-119.0625,NR
Santa Clara River Estuary,403STCEST,34.23557,-119.21674,NR
Santa Paula Cr. down stream from Big Cone Campground,403SPCBCC,34.44788,-119.06089,NAD83
Zaca Lake at Cabin 1 tree swing,314ZCALK1,34.778539,-120.038929,WGS84
San Joaquin R at State Route 4,544LSAC11,37.929014,-121.327474,WGS84
Mather Drain at Folsom Blvd.,519SAC122,38.577167,-121.327517,WGS84
Descanso Creek above Dakzanita Spr. Cmp.,909NP9DCC,32.89021,-116.57465,NAD83
Secret Canyon Creek ~0.3mi above Pine Valley Cr.,911NP9SCC,32.76151,-116.63649,NAD83
Agua Caliente Creek at Pacific Crest Trail - Mid,903ACPCT2,33.30332,-116.63567,WGS84
Chocolate Creek 3,907SDCHC3,32.84722,-116.80694,WGS84
Coleman Creek,907NP9CMC,33.09779,-116.66214,WGS84
La Posta Creek at Buckman Springs Trail,911NP9LPC,32.70138,-116.48352,WGS84
Cheval 2,902FVCHV2,33.58882,-117.11036,NAD83
Hammage,902FVHMG1,33.58857,-117.11163,NAD83
Mapleton,902MPLTN1,33.63321,-117.15724,NAD83
Murphy Canyon Grand Canyon,907MCCGC1,32.83754,-117.12227,NAD83
Overland,902OVRLD1,33.51408,-117.161267,NAD83
Pio Pico,902WPPIO1,33.48701,-117.10482,NAD83
Sheppard Canyon 1,907SCSRH1,32.83263,-117.1022,NAD83
Sheppard Canyon 2,907SCABK1,32.83115,-117.08408,NAD83
Sheppard Canyon Antigua Road,907SCAGB1,32.83336,-117.09616,NAD83
Sheppard Canyon Santo Road,907SCSRI1,32.82903,-117.10398,NAD83
Temecula Creek Road,902TCTCR1,33.48451,-117.06947,NAD83
Wolf Creek at Wolf Valley Road,902WVWCR1,33.46006,-117.10767,NAD83
Adobe Creek 2,902SMADO2,33.5131,-117.26808,WGS84
Dulzura Creek 3,910DZRA03,32.65325,-116.79171,NAD83
Escondido Creek 6,904CBESC6,33.07156,-117.16444,NAD83
Padre Dam 2,907SDPD02,32.84463,-117.00646,NAD83
San Mateo Creek 2,901SJSMT2,33.5497,-117.39619,WGS84
Tecate Creek 3,911TTET03,32.56816,-116.77575,NAD83
Tijuana River 6,911TTJR06,32.55113,-117.08252,NAD83
Upstream from Padre Dam,907SDPD03,32.88779,-116.99469,NAD83
El Capitan Reservoir,907ELCAP1,32.88059,-116.80259,NAD83
HARRF Water Treatment Plant,904HARRF1,33.10617,-117.11435,NAD83
Padre Dam 1,907SDPD01,32.88274,-116.99711,NAD83
Ralph Chapman Treatment Plant - Golf Course,909RALPH2,32.6822,-116.95514,NAD83
Ralph Chapman Treatment Plant- Chula Vista,909RALPH1,32.7283,-116.946435,NAD83
Agua Hedionda Creek Sycamore Avenue,904AHCSAx,33.156826,-117.224964,WGS84
Aliso Creek Pacific Park Drive,901ACPPDx,33.57517,-117.71497,WGS84
Buena Vista Creek 4,904CBBVR4,33.18147,-117.32893,WGS84
Escondido Creek 8,904CBESC8,33.03393,-117.23565,WGS84
Keys Creek 3,903SLKYS3,33.28908,-117.07136,WGS84
Loma Alta Creek 3,904CBLAC3,33.19993,-117.33008,WGS84
San Luis Rey River 3,903SLSLR3,33.26236,-116.80819,NAD83
San Marcos Creek downstream of Santar Place,904SMCSPx,33.14361,-117.14839,WGS84
San Marcos Creek upstream of Rancho Santa Fe Rd.,904SMCRSF,33.103739,-117.22374,WGS84
Santa Margarita 5,902SSMR05,33.41434,-117.24151,WGS84
Sweetwater River 8,909SSWR08,32.65897,-117.04181,WGS84
Sweetwater River upstream of Hwy 94,909SWR94x,32.733696,-116.940269,WGS84
Temecula Creek downstream of I-15,902TCI15x,33.47469,-117.138,WGS84
Soledad Canyon Creek 2,906LPSOL2,32.8912,-117.213,WGS84
Encinitas Creek downstream of Green Valley Rd,904ENCGVR,33.071541,-117.263245,WGS84
Kit Carson Creek Sunset Drive crossing,905KCCSDx,33.06756,-117.06606,WGS84
San Luis Rey River at old Hwy 395,903SLRR39,33.32439,-117.15783,WGS84
Sandia Creek upstream of DeLuz Rd.,902SCDLRx,33.49219,-117.24642,WGS84
Sweetwater River 2,909SSWR02,32.839522,-116.615242,WGS84
Unnamed Tributary 4 to Santa Ysabel Creek,905SDYSA4,33.12167,-116.6775,WGS84
Boden Canyon Creek ~0.5 mile upstream of Santa Ysabel Creek,905BCN1xx,33.10528,-116.89306,WGS84
Campo Creek 1,911TCAM01,32.58928,-116.51797,WGS84
San Mateo Creek at San Mateo Road,901SMCSMR,33.42339,-117.53136,WGS84
Santa Ysabel Creek 7,905SDYSA7,33.08603,-116.91668,WGS84
Silverado Creek Above Silverado,801SCASxx,33.74697,-117.61214,NAD83
Sweetwater River 1a,909SSWR1a,32.90942,-116.57633,WGS84
Encinitas Creek 2,904CBENC2,33.06828,-117.26261,WGS84
Escondido Creek 5,904CBESC5,33.08559,-117.15037,WGS84
English Creek 2,901SJENG2,33.62781,-117.68058,WGS84
Aliso Creek 6 (mouth),901SJALC6,33.51215,-117.75179,WGS84
Buena Creek 1,904CBBUR1,33.17225,-117.20887,WGS84
Cottonwood Creek 2,904CBCWC2,33.04852,-117.29513,WGS84
Laguna Canyon Creek 2,901SJLAG2,33.5726,-117.76283,WGS84
Los Penasquitos Creek 6,906LPLPC6,32.9072,-117.23055,WGS84
